mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
BAC009S0101W0268_BAC009S0133W0485,S0101,M,S0133,F
BAC009S0520W0385_BAC009S0046W0369,S0520,F,S0046,M
BAC009S0237W0420_BAC009S0165W0178,S0237,F,S0165,F
BAC009S0657W0486_BAC009S0191W0222,S0657,F,S0191,F
BAC009S0707W0296_BAC009S0023W0252,S0707,M,S0023,M
BAC009S0158W0195_BAC009S0053W0291,S0158,F,S0053,M
BAC009S0215W0190_BAC009S0656W0225,S0215,F,S0656,F
BAC009S0063W0280_BAC009S0511W0273,S0063,M,S0511,F
BAC009S0511W0133_BAC009S0357W0230,S0511,F,S0357,F
BAC009S0083W0342_BAC009S0247W0159,S0083,M,S0247,M
BAC009S0118W0453_BAC009S0656W0261,S0118,M,S0656,F
BAC009S0347W0130_BAC009S0107W0420,S0347,F,S0107,M
BAC009S0219W0326_BAC009S0106W0297,S0219,F,S0106,M
BAC009S0105W0248_BAC009S0054W0463,S0105,M,S0054,M
BAC009S0521W0172_BAC009S0049W0145,S0521,F,S0049,M
BAC009S0131W0219_BAC009S0168W0309,S0131,F,S0168,F
BAC009S0226W0441_BAC009S0179W0141,S0226,F,S0179,F
BAC009S0105W0467_BAC009S0128W0176,S0105,M,S0128,F
BAC009S0211W0170_BAC009S0350W0275,S0211,F,S0350,F
BAC009S0167W0180_BAC009S0073W0309,S0167,F,S0073,M
BAC009S0154W0286_BAC009S0131W0319,S0154,F,S0131,F
BAC009S0160W0134_BAC009S0172W0378,S0160,F,S0172,F
BAC009S0040W0170_BAC009S0422W0350,S0040,M,S0422,M
BAC009S0348W0283_BAC009S0039W0406,S0348,F,S0039,M
BAC009S0208W0319_BAC009S0708W0478,S0208,F,S0708,M
BAC009S0100W0163_BAC009S0095W0459,S0100,M,S0095,M
BAC009S0510W0376_BAC009S0152W0264,S0510,F,S0152,F
BAC009S0013W0346_BAC009S0250W0492,S0013,M,S0250,M
BAC009S0716W0357_BAC009S0218W0135,S0716,M,S0218,F
BAC009S0516W0321_BAC009S0078W0166,S0516,F,S0078,M
BAC009S0188W0150_BAC009S0032W0290,S0188,F,S0032,M
BAC009S0199W0226_BAC009S0336W0197,S0199,F,S0336,F
BAC009S0664W0342_BAC009S0519W0169,S0664,F,S0519,F
BAC009S0233W0420_BAC009S0660W0254,S0233,F,S0660,F
BAC009S0187W0263_BAC009S0038W0460,S0187,F,S0038,M
BAC009S0190W0235_BAC009S0187W0302,S0190,F,S0187,F
BAC009S0080W0483_BAC009S0183W0171,S0080,M,S0183,F
BAC009S0036W0251_BAC009S0340W0476,S0036,M,S0340,F
BAC009S0158W0140_BAC009S0163W0353,S0158,F,S0163,F
BAC009S0163W0481_BAC009S0183W0146,S0163,F,S0183,F
BAC009S0046W0494_BAC009S0092W0234,S0046,M,S0092,M
BAC009S0723W0473_BAC009S0096W0371,S0723,M,S0096,M
BAC009S0131W0351_BAC009S0210W0437,S0131,F,S0210,F
BAC009S0712W0236_BAC009S0509W0366,S0712,M,S0509,F
BAC009S0127W0369_BAC009S0107W0224,S0127,F,S0107,M
BAC009S0157W0297_BAC009S0131W0473,S0157,F,S0131,F
BAC009S0133W0200_BAC009S0126W0312,S0133,F,S0126,F
BAC009S0720W0178_BAC009S0158W0452,S0720,M,S0158,F
BAC009S0717W0204_BAC009S0354W0226,S0717,M,S0354,F
BAC009S0245W0303_BAC009S0177W0345,S0245,F,S0177,F
BAC009S0127W0401_BAC009S0349W0140,S0127,F,S0349,F
BAC009S0211W0484_BAC009S0663W0195,S0211,F,S0663,F
BAC009S0039W0215_BAC009S0234W0230,S0039,M,S0234,F
BAC009S0198W0258_BAC009S0126W0358,S0198,F,S0126,F
BAC009S0152W0480_BAC009S0211W0161,S0152,F,S0211,F
BAC009S0145W0368_BAC009S0025W0314,S0145,F,S0025,M
BAC009S0200W0352_BAC009S0722W0434,S0200,F,S0722,M
BAC009S0599W0489_BAC009S0201W0308,S0599,M,S0201,F
BAC009S0711W0299_BAC009S0069W0314,S0711,M,S0069,M
BAC009S0027W0334_BAC009S0201W0483,S0027,M,S0201,F
BAC009S0115W0382_BAC009S0713W0441,S0115,M,S0713,M
BAC009S0705W0408_BAC009S0180W0302,S0705,M,S0180,F
BAC009S0707W0321_BAC009S0596W0151,S0707,M,S0596,M
BAC009S0722W0122_BAC009S0197W0315,S0722,M,S0197,F
BAC009S0029W0383_BAC009S0702W0399,S0029,M,S0702,M
BAC009S0210W0362_BAC009S0241W0408,S0210,F,S0241,F
BAC009S0212W0360_BAC009S0701W0182,S0212,F,S0701,M
BAC009S0203W0232_BAC009S0117W0409,S0203,F,S0117,M
BAC009S0336W0261_BAC009S0347W0237,S0336,F,S0347,F
BAC009S0142W0256_BAC009S0140W0343,S0142,F,S0140,F
BAC009S0008W0323_BAC009S0244W0445,S0008,M,S0244,F
BAC009S0243W0312_BAC009S0035W0329,S0243,F,S0035,M
BAC009S0176W0165_BAC009S0040W0285,S0176,F,S0040,M
BAC009S0053W0221_BAC009S0252W0183,S0053,M,S0252,M
BAC009S0207W0157_BAC009S0205W0133,S0207,F,S0205,F
BAC009S0510W0321_BAC009S0218W0179,S0510,F,S0218,F
BAC009S0200W0207_BAC009S0097W0352,S0200,F,S0097,M
BAC009S0126W0344_BAC009S0356W0227,S0126,F,S0356,F
BAC009S0201W0479_BAC009S0075W0320,S0201,F,S0075,M
BAC009S0117W0440_BAC009S0017W0214,S0117,M,S0017,M
BAC009S0340W0152_BAC009S0154W0271,S0340,F,S0154,F
BAC009S0250W0438_BAC009S0252W0209,S0250,M,S0252,M
BAC009S0149W0263_BAC009S0115W0204,S0149,F,S0115,M
BAC009S0111W0447_BAC009S0134W0351,S0111,M,S0134,F
BAC009S0222W0260_BAC009S0207W0339,S0222,F,S0207,F
BAC009S0216W0238_BAC009S0078W0171,S0216,F,S0078,M
BAC009S0008W0281_BAC009S0705W0271,S0008,M,S0705,M
BAC009S0219W0444_BAC009S0344W0243,S0219,F,S0344,F
BAC009S0034W0440_BAC009S0341W0451,S0034,M,S0341,F
BAC009S0167W0449_BAC009S0242W0134,S0167,F,S0242,F
BAC009S0357W0441_BAC009S0338W0122,S0357,F,S0338,F
BAC009S0223W0296_BAC009S0176W0400,S0223,F,S0176,F
BAC009S0100W0218_BAC009S0105W0191,S0100,M,S0105,M
BAC009S0339W0430_BAC009S0520W0365,S0339,F,S0520,F
BAC009S0050W0488_BAC009S0144W0208,S0050,M,S0144,F
BAC009S0065W0365_BAC009S0098W0166,S0065,M,S0098,M
BAC009S0090W0360_BAC009S0106W0479,S0090,M,S0106,M
BAC009S0226W0141_BAC009S0212W0460,S0226,F,S0212,F
BAC009S0173W0490_BAC009S0214W0469,S0173,F,S0214,F
BAC009S0350W0419_BAC009S0090W0266,S0350,F,S0090,M
BAC009S0089W0378_BAC009S0350W0188,S0089,M,S0350,F
BAC009S0073W0378_BAC009S0144W0475,S0073,M,S0144,F
BAC009S0169W0237_BAC009S0035W0315,S0169,F,S0035,M
BAC009S0082W0309_BAC009S0018W0305,S0082,M,S0018,M
BAC009S0008W0167_BAC009S0069W0455,S0008,M,S0069,M
BAC009S0222W0282_BAC009S0112W0390,S0222,F,S0112,M
BAC009S0176W0293_BAC009S0102W0124,S0176,F,S0102,M
BAC009S0662W0349_BAC009S0198W0185,S0662,F,S0198,F
BAC009S0229W0467_BAC009S0034W0297,S0229,F,S0034,M
BAC009S0174W0140_BAC009S0048W0335,S0174,F,S0048,M
BAC009S0195W0261_BAC009S0661W0121,S0195,F,S0661,F
BAC009S0139W0399_BAC009S0159W0301,S0139,F,S0159,F
BAC009S0087W0286_BAC009S0107W0369,S0087,M,S0107,M
BAC009S0117W0226_BAC009S0196W0315,S0117,M,S0196,F
BAC009S0230W0204_BAC009S0110W0211,S0230,F,S0110,M
BAC009S0016W0192_BAC009S0342W0392,S0016,M,S0342,F
BAC009S0049W0474_BAC009S0013W0309,S0049,M,S0013,M
BAC009S0192W0344_BAC009S0338W0357,S0192,F,S0338,F
BAC009S0055W0166_BAC009S0178W0266,S0055,M,S0178,F
BAC009S0030W0462_BAC009S0196W0435,S0030,M,S0196,F
BAC009S0175W0444_BAC009S0218W0201,S0175,F,S0218,F
BAC009S0219W0411_BAC009S0075W0354,S0219,F,S0075,M
BAC009S0181W0328_BAC009S0360W0160,S0181,F,S0360,F
BAC009S0201W0431_BAC009S0047W0489,S0201,F,S0047,M
BAC009S0068W0246_BAC009S0223W0213,S0068,M,S0223,F
BAC009S0009W0431_BAC009S0031W0286,S0009,M,S0031,M
BAC009S0601W0355_BAC009S0215W0165,S0601,M,S0215,F
BAC009S0083W0456_BAC009S0150W0407,S0083,M,S0150,F
BAC009S0246W0310_BAC009S0596W0341,S0246,M,S0596,M
BAC009S0720W0450_BAC009S0046W0194,S0720,M,S0046,M
BAC009S0516W0454_BAC009S0127W0278,S0516,F,S0127,F
BAC009S0201W0337_BAC009S0208W0287,S0201,F,S0208,F
BAC009S0707W0232_BAC009S0189W0469,S0707,M,S0189,F
BAC009S0357W0461_BAC009S0131W0254,S0357,F,S0131,F
BAC009S0242W0235_BAC009S0251W0418,S0242,F,S0251,M
BAC009S0234W0309_BAC009S0346W0430,S0234,F,S0346,F
BAC009S0163W0333_BAC009S0707W0216,S0163,F,S0707,M
BAC009S0013W0180_BAC009S0597W0444,S0013,M,S0597,M
BAC009S0222W0278_BAC009S0190W0476,S0222,F,S0190,F
BAC009S0190W0480_BAC009S0201W0461,S0190,F,S0201,F
BAC009S0233W0235_BAC009S0142W0165,S0233,F,S0142,F
BAC009S0017W0189_BAC009S0029W0362,S0017,M,S0029,M
BAC009S0344W0322_BAC009S0088W0223,S0344,F,S0088,M
BAC009S0157W0376_BAC009S0195W0252,S0157,F,S0195,F
BAC009S0206W0158_BAC009S0085W0354,S0206,F,S0085,M
BAC009S0025W0239_BAC009S0114W0224,S0025,M,S0114,M
BAC009S0150W0387_BAC009S0179W0199,S0150,F,S0179,F
BAC009S0199W0349_BAC009S0171W0367,S0199,F,S0171,F
BAC009S0722W0428_BAC009S0067W0312,S0722,M,S0067,M
BAC009S0347W0134_BAC009S0073W0472,S0347,F,S0073,M
BAC009S0088W0483_BAC009S0249W0330,S0088,M,S0249,M
BAC009S0421W0137_BAC009S0336W0175,S0421,M,S0336,F
BAC009S0345W0399_BAC009S0235W0133,S0345,F,S0235,F
BAC009S0125W0284_BAC009S0714W0196,S0125,F,S0714,M
BAC009S0163W0355_BAC009S0024W0200,S0163,F,S0024,M
BAC009S0112W0129_BAC009S0183W0313,S0112,M,S0183,F
BAC009S0113W0451_BAC009S0045W0151,S0113,M,S0045,M
BAC009S0158W0293_BAC009S0187W0243,S0158,F,S0187,F
BAC009S0151W0198_BAC009S0711W0466,S0151,F,S0711,M
BAC009S0063W0185_BAC009S0596W0374,S0063,M,S0596,M
BAC009S0358W0243_BAC009S0011W0336,S0358,F,S0011,M
BAC009S0523W0190_BAC009S0159W0442,S0523,F,S0159,F
BAC009S0047W0438_BAC009S0175W0266,S0047,M,S0175,F
BAC009S0005W0320_BAC009S0354W0160,S0005,M,S0354,F
BAC009S0599W0206_BAC009S0243W0306,S0599,M,S0243,F
BAC009S0096W0207_BAC009S0218W0465,S0096,M,S0218,F
BAC009S0514W0461_BAC009S0338W0178,S0514,F,S0338,F
BAC009S0013W0143_BAC009S0019W0454,S0013,M,S0019,M
BAC009S0068W0336_BAC009S0038W0195,S0068,M,S0038,M
BAC009S0129W0326_BAC009S0144W0166,S0129,F,S0144,F
BAC009S0228W0188_BAC009S0062W0460,S0228,F,S0062,M
BAC009S0717W0474_BAC009S0208W0473,S0717,M,S0208,F
BAC009S0066W0417_BAC009S0112W0305,S0066,M,S0112,M
BAC009S0178W0243_BAC009S0194W0213,S0178,F,S0194,F
BAC009S0185W0306_BAC009S0350W0457,S0185,F,S0350,F
BAC009S0347W0180_BAC009S0516W0147,S0347,F,S0516,F
BAC009S0516W0246_BAC009S0655W0250,S0516,F,S0655,F
BAC009S0147W0163_BAC009S0243W0385,S0147,F,S0243,F
BAC009S0160W0215_BAC009S0096W0217,S0160,F,S0096,M
BAC009S0013W0340_BAC009S0226W0321,S0013,M,S0226,F
BAC009S0025W0194_BAC009S0178W0200,S0025,M,S0178,F
BAC009S0660W0127_BAC009S0124W0129,S0660,F,S0124,F
BAC009S0142W0363_BAC009S0140W0279,S0142,F,S0140,F
BAC009S0193W0151_BAC009S0238W0183,S0193,F,S0238,F
BAC009S0113W0242_BAC009S0356W0358,S0113,M,S0356,F
BAC009S0050W0296_BAC009S0149W0330,S0050,M,S0149,F
BAC009S0661W0414_BAC009S0211W0183,S0661,F,S0211,F
BAC009S0133W0399_BAC009S0702W0452,S0133,F,S0702,M
BAC009S0345W0322_BAC009S0720W0297,S0345,F,S0720,M
BAC009S0170W0173_BAC009S0720W0489,S0170,F,S0720,M
BAC009S0221W0476_BAC009S0182W0313,S0221,F,S0182,F
BAC009S0656W0264_BAC009S0103W0427,S0656,F,S0103,M
BAC009S0096W0218_BAC009S0227W0493,S0096,M,S0227,F
BAC009S0059W0290_BAC009S0061W0190,S0059,M,S0061,M
BAC009S0024W0241_BAC009S0065W0473,S0024,M,S0065,M
BAC009S0090W0190_BAC009S0598W0161,S0090,M,S0598,M
BAC009S0133W0376_BAC009S0025W0467,S0133,F,S0025,M
BAC009S0051W0285_BAC009S0142W0404,S0051,M,S0142,F
BAC009S0021W0364_BAC009S0055W0438,S0021,M,S0055,M
BAC009S0156W0370_BAC009S0125W0342,S0156,F,S0125,F
BAC009S0058W0438_BAC009S0059W0237,S0058,M,S0059,M
BAC009S0109W0447_BAC009S0175W0262,S0109,M,S0175,F
BAC009S0242W0338_BAC009S0117W0438,S0242,F,S0117,M
BAC009S0052W0351_BAC009S0132W0171,S0052,M,S0132,F
BAC009S0164W0283_BAC009S0516W0364,S0164,F,S0516,F
BAC009S0118W0243_BAC009S0170W0153,S0118,M,S0170,F
BAC009S0125W0276_BAC009S0238W0131,S0125,F,S0238,F
BAC009S0193W0415_BAC009S0004W0211,S0193,F,S0004,M
BAC009S0213W0459_BAC009S0062W0480,S0213,F,S0062,M
BAC009S0150W0385_BAC009S0722W0335,S0150,F,S0722,M
BAC009S0601W0267_BAC009S0069W0208,S0601,M,S0069,M
BAC009S0710W0280_BAC009S0092W0198,S0710,M,S0092,M
BAC009S0184W0376_BAC009S0194W0169,S0184,F,S0194,F
BAC009S0220W0435_BAC009S0236W0344,S0220,F,S0236,F
BAC009S0148W0387_BAC009S0184W0201,S0148,F,S0184,F
BAC009S0090W0354_BAC009S0102W0488,S0090,M,S0102,M
BAC009S0717W0355_BAC009S0515W0494,S0717,M,S0515,F
BAC009S0173W0286_BAC009S0101W0390,S0173,F,S0101,M
BAC009S0129W0414_BAC009S0079W0329,S0129,F,S0079,M
BAC009S0162W0377_BAC009S0160W0490,S0162,F,S0160,F
BAC009S0517W0228_BAC009S0204W0124,S0517,F,S0204,F
BAC009S0352W0308_BAC009S0064W0196,S0352,F,S0064,M
BAC009S0216W0327_BAC009S0170W0326,S0216,F,S0170,F
BAC009S0028W0338_BAC009S0150W0442,S0028,M,S0150,F
BAC009S0014W0262_BAC009S0337W0367,S0014,M,S0337,F
BAC009S0193W0144_BAC009S0183W0473,S0193,F,S0183,F
BAC009S0353W0487_BAC009S0049W0127,S0353,F,S0049,M
BAC009S0203W0491_BAC009S0706W0355,S0203,F,S0706,M
BAC009S0130W0279_BAC009S0018W0159,S0130,F,S0018,M
BAC009S0027W0288_BAC009S0705W0414,S0027,M,S0705,M
BAC009S0522W0122_BAC009S0243W0200,S0522,F,S0243,F
BAC009S0092W0298_BAC009S0082W0310,S0092,M,S0082,M
BAC009S0077W0243_BAC009S0156W0408,S0077,M,S0156,F
BAC009S0173W0217_BAC009S0162W0146,S0173,F,S0162,F
BAC009S0049W0459_BAC009S0219W0377,S0049,M,S0219,F
BAC009S0519W0456_BAC009S0002W0239,S0519,F,S0002,M
BAC009S0027W0359_BAC009S0145W0420,S0027,M,S0145,F
BAC009S0006W0305_BAC009S0214W0332,S0006,M,S0214,F
BAC009S0598W0474_BAC009S0666W0253,S0598,M,S0666,F
BAC009S0351W0423_BAC009S0185W0345,S0351,F,S0185,F
BAC009S0151W0220_BAC009S0233W0451,S0151,F,S0233,F
BAC009S0520W0445_BAC009S0518W0425,S0520,F,S0518,F
BAC009S0518W0312_BAC009S0146W0446,S0518,F,S0146,F
BAC009S0164W0390_BAC009S0103W0207,S0164,F,S0103,M
BAC009S0055W0142_BAC009S0153W0261,S0055,M,S0153,F
BAC009S0090W0289_BAC009S0658W0493,S0090,M,S0658,F
BAC009S0188W0449_BAC009S0664W0191,S0188,F,S0664,F
BAC009S0230W0340_BAC009S0100W0353,S0230,F,S0100,M
BAC009S0107W0169_BAC009S0213W0295,S0107,M,S0213,F
BAC009S0212W0303_BAC009S0718W0253,S0212,F,S0718,M
BAC009S0081W0418_BAC009S0242W0310,S0081,M,S0242,F
BAC009S0702W0233_BAC009S0012W0318,S0702,M,S0012,M
BAC009S0035W0468_BAC009S0034W0401,S0035,M,S0034,M
BAC009S0337W0256_BAC009S0219W0474,S0337,F,S0219,F
BAC009S0160W0311_BAC009S0336W0356,S0160,F,S0336,F
BAC009S0344W0196_BAC009S0151W0121,S0344,F,S0151,F
BAC009S0154W0380_BAC009S0029W0169,S0154,F,S0029,M
BAC009S0221W0320_BAC009S0520W0194,S0221,F,S0520,F
BAC009S0008W0250_BAC009S0143W0165,S0008,M,S0143,F
BAC009S0709W0155_BAC009S0710W0458,S0709,M,S0710,M
BAC009S0337W0434_BAC009S0175W0219,S0337,F,S0175,F
BAC009S0242W0187_BAC009S0039W0314,S0242,F,S0039,M
BAC009S0347W0395_BAC009S0104W0218,S0347,F,S0104,M
BAC009S0158W0130_BAC009S0201W0154,S0158,F,S0201,F
BAC009S0523W0445_BAC009S0063W0341,S0523,F,S0063,M
BAC009S0064W0324_BAC009S0012W0487,S0064,M,S0012,M
BAC009S0212W0283_BAC009S0034W0380,S0212,F,S0034,M
BAC009S0655W0410_BAC009S0512W0489,S0655,F,S0512,F
BAC009S0658W0190_BAC009S0069W0433,S0658,F,S0069,M
BAC009S0075W0278_BAC009S0020W0431,S0075,M,S0020,M
BAC009S0152W0173_BAC009S0133W0398,S0152,F,S0133,F
BAC009S0138W0141_BAC009S0344W0228,S0138,F,S0344,F
BAC009S0701W0305_BAC009S0509W0133,S0701,M,S0509,F
BAC009S0596W0270_BAC009S0118W0407,S0596,M,S0118,M
BAC009S0181W0367_BAC009S0229W0313,S0181,F,S0229,F
BAC009S0336W0282_BAC009S0215W0226,S0336,F,S0215,F
BAC009S0038W0463_BAC009S0520W0142,S0038,M,S0520,F
BAC009S0666W0394_BAC009S0341W0385,S0666,F,S0341,F
BAC009S0014W0152_BAC009S0193W0188,S0014,M,S0193,F
BAC009S0010W0460_BAC009S0007W0207,S0010,M,S0007,M
BAC009S0705W0231_BAC009S0703W0277,S0705,M,S0703,M
BAC009S0363W0434_BAC009S0701W0367,S0363,F,S0701,M
BAC009S0104W0340_BAC009S0212W0205,S0104,M,S0212,F
BAC009S0601W0237_BAC009S0252W0186,S0601,M,S0252,M
BAC009S0242W0467_BAC009S0709W0176,S0242,F,S0709,M
BAC009S0165W0311_BAC009S0030W0216,S0165,F,S0030,M
BAC009S0013W0351_BAC009S0221W0268,S0013,M,S0221,F
BAC009S0152W0361_BAC009S0206W0334,S0152,F,S0206,F
BAC009S0102W0321_BAC009S0149W0300,S0102,M,S0149,F
BAC009S0216W0243_BAC009S0056W0336,S0216,F,S0056,M
BAC009S0179W0167_BAC009S0243W0350,S0179,F,S0243,F
BAC009S0191W0372_BAC009S0706W0275,S0191,F,S0706,M
BAC009S0219W0345_BAC009S0068W0192,S0219,F,S0068,M
BAC009S0166W0348_BAC009S0041W0363,S0166,F,S0041,M
BAC009S0713W0367_BAC009S0663W0457,S0713,M,S0663,F
BAC009S0658W0430_BAC009S0128W0469,S0658,F,S0128,F
BAC009S0088W0323_BAC009S0519W0209,S0088,M,S0519,F
BAC009S0119W0245_BAC009S0060W0187,S0119,M,S0060,M
BAC009S0338W0126_BAC009S0132W0126,S0338,F,S0132,F
BAC009S0072W0447_BAC009S0199W0430,S0072,M,S0199,F
BAC009S0155W0129_BAC009S0197W0283,S0155,F,S0197,F
BAC009S0703W0241_BAC009S0018W0493,S0703,M,S0018,M
BAC009S0703W0437_BAC009S0711W0142,S0703,M,S0711,M
BAC009S0077W0468_BAC009S0055W0360,S0077,M,S0055,M
BAC009S0154W0481_BAC009S0122W0378,S0154,F,S0122,M
BAC009S0043W0208_BAC009S0512W0371,S0043,M,S0512,F
BAC009S0183W0295_BAC009S0238W0142,S0183,F,S0238,F
BAC009S0709W0324_BAC009S0009W0195,S0709,M,S0009,M
BAC009S0110W0210_BAC009S0134W0315,S0110,M,S0134,F
BAC009S0041W0148_BAC009S0091W0234,S0041,M,S0091,M
BAC009S0348W0487_BAC009S0336W0407,S0348,F,S0336,F
BAC009S0139W0359_BAC009S0135W0345,S0139,F,S0135,F
BAC009S0705W0205_BAC009S0717W0411,S0705,M,S0717,M
BAC009S0111W0370_BAC009S0714W0298,S0111,M,S0714,M
BAC009S0124W0160_BAC009S0666W0447,S0124,F,S0666,F
BAC009S0045W0257_BAC009S0167W0364,S0045,M,S0167,F
BAC009S0227W0363_BAC009S0184W0233,S0227,F,S0184,F
BAC009S0511W0131_BAC009S0704W0305,S0511,F,S0704,M
BAC009S0111W0419_BAC009S0358W0165,S0111,M,S0358,F
BAC009S0052W0452_BAC009S0716W0228,S0052,M,S0716,M
BAC009S0720W0153_BAC009S0212W0299,S0720,M,S0212,F
BAC009S0068W0172_BAC009S0064W0231,S0068,M,S0064,M
BAC009S0423W0406_BAC009S0142W0435,S0423,M,S0142,F
BAC009S0355W0204_BAC009S0240W0251,S0355,F,S0240,F
BAC009S0599W0491_BAC009S0422W0124,S0599,M,S0422,M
BAC009S0521W0392_BAC009S0519W0170,S0521,F,S0519,F
BAC009S0352W0144_BAC009S0227W0178,S0352,F,S0227,F
BAC009S0147W0252_BAC009S0003W0282,S0147,F,S0003,M
BAC009S0663W0210_BAC009S0114W0345,S0663,F,S0114,M
BAC009S0722W0443_BAC009S0126W0211,S0722,M,S0126,F
BAC009S0722W0465_BAC009S0520W0485,S0722,M,S0520,F
BAC009S0162W0399_BAC009S0003W0296,S0162,F,S0003,M
BAC009S0711W0199_BAC009S0129W0401,S0711,M,S0129,F
BAC009S0153W0329_BAC009S0073W0172,S0153,F,S0073,M
BAC009S0510W0372_BAC009S0219W0379,S0510,F,S0219,F
BAC009S0126W0168_BAC009S0336W0232,S0126,F,S0336,F
BAC009S0659W0464_BAC009S0723W0164,S0659,F,S0723,M
BAC009S0363W0145_BAC009S0090W0132,S0363,F,S0090,M
BAC009S0132W0401_BAC009S0516W0450,S0132,F,S0516,F
BAC009S0047W0317_BAC009S0014W0364,S0047,M,S0014,M
BAC009S0235W0315_BAC009S0511W0172,S0235,F,S0511,F
BAC009S0235W0196_BAC009S0178W0312,S0235,F,S0178,F
BAC009S0717W0149_BAC009S0045W0280,S0717,M,S0045,M
BAC009S0122W0319_BAC009S0243W0418,S0122,M,S0243,F
BAC009S0120W0402_BAC009S0203W0354,S0120,M,S0203,F
BAC009S0060W0483_BAC009S0003W0445,S0060,M,S0003,M
BAC009S0074W0186_BAC009S0110W0393,S0074,M,S0110,M
BAC009S0069W0308_BAC009S0027W0460,S0069,M,S0027,M
BAC009S0140W0158_BAC009S0032W0371,S0140,F,S0032,M
BAC009S0179W0251_BAC009S0053W0467,S0179,F,S0053,M
BAC009S0520W0294_BAC009S0234W0222,S0520,F,S0234,F
BAC009S0121W0166_BAC009S0072W0421,S0121,M,S0072,M
BAC009S0201W0246_BAC009S0241W0243,S0201,F,S0241,F
BAC009S0071W0346_BAC009S0710W0442,S0071,M,S0710,M
BAC009S0110W0179_BAC009S0003W0172,S0110,M,S0003,M
BAC009S0070W0338_BAC009S0136W0308,S0070,M,S0136,F
BAC009S0076W0364_BAC009S0241W0160,S0076,M,S0241,F
BAC009S0349W0481_BAC009S0511W0363,S0349,F,S0511,F
BAC009S0342W0365_BAC009S0154W0344,S0342,F,S0154,F
BAC009S0113W0362_BAC009S0031W0332,S0113,M,S0031,M
BAC009S0338W0384_BAC009S0207W0485,S0338,F,S0207,F
BAC009S0084W0201_BAC009S0228W0182,S0084,M,S0228,F
BAC009S0106W0337_BAC009S0208W0454,S0106,M,S0208,F
BAC009S0217W0281_BAC009S0157W0311,S0217,F,S0157,F
BAC009S0180W0121_BAC009S0348W0237,S0180,F,S0348,F
BAC009S0017W0297_BAC009S0151W0212,S0017,M,S0151,F
BAC009S0660W0351_BAC009S0337W0331,S0660,F,S0337,F
BAC009S0337W0471_BAC009S0345W0426,S0337,F,S0345,F
BAC009S0119W0188_BAC009S0011W0136,S0119,M,S0011,M
BAC009S0047W0360_BAC009S0028W0255,S0047,M,S0028,M
BAC009S0073W0452_BAC009S0105W0137,S0073,M,S0105,M
BAC009S0089W0221_BAC009S0170W0207,S0089,M,S0170,F
BAC009S0150W0222_BAC009S0164W0214,S0150,F,S0164,F
BAC009S0055W0495_BAC009S0113W0234,S0055,M,S0113,M
BAC009S0086W0480_BAC009S0239W0362,S0086,M,S0239,F
BAC009S0655W0189_BAC009S0143W0129,S0655,F,S0143,F
BAC009S0519W0258_BAC009S0170W0349,S0519,F,S0170,F
BAC009S0205W0226_BAC009S0194W0164,S0205,F,S0194,F
BAC009S0145W0205_BAC009S0068W0322,S0145,F,S0068,M
BAC009S0116W0237_BAC009S0334W0152,S0116,M,S0334,F
BAC009S0252W0154_BAC009S0190W0464,S0252,M,S0190,F
BAC009S0047W0324_BAC009S0080W0484,S0047,M,S0080,M
BAC009S0334W0318_BAC009S0183W0447,S0334,F,S0183,F
BAC009S0511W0221_BAC009S0102W0424,S0511,F,S0102,M
BAC009S0192W0130_BAC009S0354W0260,S0192,F,S0354,F
BAC009S0704W0454_BAC009S0052W0245,S0704,M,S0052,M
BAC009S0107W0376_BAC009S0079W0141,S0107,M,S0079,M
BAC009S0246W0200_BAC009S0113W0262,S0246,M,S0113,M
BAC009S0220W0299_BAC009S0095W0448,S0220,F,S0095,M
BAC009S0219W0420_BAC009S0014W0407,S0219,F,S0014,M
BAC009S0185W0437_BAC009S0658W0212,S0185,F,S0658,F
BAC009S0514W0332_BAC009S0147W0417,S0514,F,S0147,F
BAC009S0596W0274_BAC009S0241W0242,S0596,M,S0241,F
BAC009S0062W0433_BAC009S0177W0133,S0062,M,S0177,F
BAC009S0338W0350_BAC009S0214W0439,S0338,F,S0214,F
BAC009S0205W0369_BAC009S0154W0312,S0205,F,S0154,F
BAC009S0009W0299_BAC009S0211W0346,S0009,M,S0211,F
BAC009S0043W0444_BAC009S0052W0458,S0043,M,S0052,M
BAC009S0121W0138_BAC009S0181W0491,S0121,M,S0181,F
BAC009S0337W0376_BAC009S0246W0379,S0337,F,S0246,M
BAC009S0363W0123_BAC009S0200W0402,S0363,F,S0200,F
BAC009S0518W0216_BAC009S0245W0186,S0518,F,S0245,F
BAC009S0201W0219_BAC009S0203W0160,S0201,F,S0203,F
BAC009S0126W0493_BAC009S0040W0145,S0126,F,S0040,M
BAC009S0107W0466_BAC009S0185W0143,S0107,M,S0185,F
BAC009S0185W0370_BAC009S0227W0125,S0185,F,S0227,F
BAC009S0106W0249_BAC009S0073W0249,S0106,M,S0073,M
BAC009S0335W0410_BAC009S0135W0187,S0335,F,S0135,F
BAC009S0222W0256_BAC009S0353W0232,S0222,F,S0353,F
BAC009S0709W0188_BAC009S0515W0125,S0709,M,S0515,F
