mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
BAC009S0205W0251_BAC009S0353W0297_BAC009S0168W0131,S0205,F,S0353,F,S0168,F
BAC009S0722W0350_BAC009S0718W0492_BAC009S0037W0241,S0722,M,S0718,M,S0037,M
BAC009S0663W0169_BAC009S0520W0201_BAC009S0233W0473,S0663,F,S0520,F,S0233,F
BAC009S0236W0471_BAC009S0002W0221_BAC009S0021W0203,S0236,F,S0002,M,S0021,M
BAC009S0661W0367_BAC009S0134W0192_BAC009S0212W0456,S0661,F,S0134,F,S0212,F
BAC009S0170W0368_BAC009S0355W0370_BAC009S0043W0337,S0170,F,S0355,F,S0043,M
BAC009S0142W0148_BAC009S0117W0318_BAC009S0131W0142,S0142,F,S0117,M,S0131,F
BAC009S0052W0182_BAC009S0006W0487_BAC009S0240W0208,S0052,M,S0006,M,S0240,F
BAC009S0224W0373_BAC009S0075W0346_BAC009S0149W0469,S0224,F,S0075,M,S0149,F
BAC009S0597W0290_BAC009S0153W0353_BAC009S0350W0427,S0597,M,S0153,F,S0350,F
BAC009S0053W0276_BAC009S0228W0431_BAC009S0163W0483,S0053,M,S0228,F,S0163,F
BAC009S0352W0285_BAC009S0139W0260_BAC009S0055W0339,S0352,F,S0139,F,S0055,M
BAC009S0081W0490_BAC009S0355W0178_BAC009S0050W0456,S0081,M,S0355,F,S0050,M
BAC009S0086W0377_BAC009S0084W0222_BAC009S0707W0483,S0086,M,S0084,M,S0707,M
BAC009S0088W0482_BAC009S0154W0202_BAC009S0210W0242,S0088,M,S0154,F,S0210,F
BAC009S0251W0172_BAC009S0164W0224_BAC009S0343W0139,S0251,M,S0164,F,S0343,F
BAC009S0079W0272_BAC009S0099W0316_BAC009S0723W0441,S0079,M,S0099,M,S0723,M
BAC009S0515W0274_BAC009S0088W0382_BAC009S0706W0470,S0515,F,S0088,M,S0706,M
BAC009S0518W0221_BAC009S0215W0285_BAC009S0180W0169,S0518,F,S0215,F,S0180,F
BAC009S0023W0350_BAC009S0014W0360_BAC009S0123W0224,S0023,M,S0014,M,S0123,M
BAC009S0132W0482_BAC009S0085W0129_BAC009S0140W0377,S0132,F,S0085,M,S0140,F
BAC009S0361W0182_BAC009S0207W0483_BAC009S0711W0243,S0361,F,S0207,F,S0711,M
BAC009S0158W0156_BAC009S0093W0326_BAC009S0152W0407,S0158,F,S0093,M,S0152,F
BAC009S0073W0218_BAC009S0046W0493_BAC009S0178W0488,S0073,M,S0046,M,S0178,F
BAC009S0073W0145_BAC009S0363W0365_BAC009S0511W0249,S0073,M,S0363,F,S0511,F
BAC009S0106W0244_BAC009S0513W0443_BAC009S0712W0277,S0106,M,S0513,F,S0712,M
BAC009S0215W0390_BAC009S0034W0434_BAC009S0224W0398,S0215,F,S0034,M,S0224,F
BAC009S0514W0203_BAC009S0073W0245_BAC009S0033W0442,S0514,F,S0073,M,S0033,M
BAC009S0709W0329_BAC009S0599W0233_BAC009S0208W0456,S0709,M,S0599,M,S0208,F
BAC009S0084W0371_BAC009S0062W0129_BAC009S0191W0493,S0084,M,S0062,M,S0191,F
BAC009S0201W0352_BAC009S0101W0484_BAC009S0354W0394,S0201,F,S0101,M,S0354,F
BAC009S0145W0340_BAC009S0202W0122_BAC009S0235W0352,S0145,F,S0202,F,S0235,F
BAC009S0721W0459_BAC009S0075W0490_BAC009S0223W0172,S0721,M,S0075,M,S0223,F
BAC009S0598W0295_BAC009S0075W0137_BAC009S0518W0285,S0598,M,S0075,M,S0518,F
BAC009S0702W0302_BAC009S0120W0260_BAC009S0338W0284,S0702,M,S0120,M,S0338,F
BAC009S0714W0451_BAC009S0044W0428_BAC009S0108W0176,S0714,M,S0044,M,S0108,M
BAC009S0514W0226_BAC009S0214W0223_BAC009S0160W0197,S0514,F,S0214,F,S0160,F
BAC009S0043W0423_BAC009S0115W0424_BAC009S0101W0240,S0043,M,S0115,M,S0101,M
BAC009S0020W0364_BAC009S0720W0443_BAC009S0359W0454,S0020,M,S0720,M,S0359,F
BAC009S0014W0463_BAC009S0234W0330_BAC009S0128W0323,S0014,M,S0234,F,S0128,F
BAC009S0067W0240_BAC009S0100W0345_BAC009S0359W0380,S0067,M,S0100,M,S0359,F
BAC009S0123W0192_BAC009S0032W0197_BAC009S0599W0176,S0123,M,S0032,M,S0599,M
BAC009S0598W0403_BAC009S0131W0465_BAC009S0714W0465,S0598,M,S0131,F,S0714,M
BAC009S0123W0346_BAC009S0719W0431_BAC009S0206W0228,S0123,M,S0719,M,S0206,F
BAC009S0010W0245_BAC009S0098W0263_BAC009S0080W0291,S0010,M,S0098,M,S0080,M
BAC009S0173W0450_BAC009S0666W0482_BAC009S0597W0394,S0173,F,S0666,F,S0597,M
BAC009S0348W0267_BAC009S0147W0446_BAC009S0081W0351,S0348,F,S0147,F,S0081,M
BAC009S0709W0353_BAC009S0345W0247_BAC009S0091W0490,S0709,M,S0345,F,S0091,M
BAC009S0083W0360_BAC009S0108W0206_BAC009S0717W0446,S0083,M,S0108,M,S0717,M
BAC009S0659W0208_BAC009S0513W0278_BAC009S0117W0128,S0659,F,S0513,F,S0117,M
BAC009S0085W0392_BAC009S0098W0431_BAC009S0236W0337,S0085,M,S0098,M,S0236,F
BAC009S0145W0446_BAC009S0156W0454_BAC009S0229W0437,S0145,F,S0156,F,S0229,F
BAC009S0124W0238_BAC009S0239W0241_BAC009S0085W0458,S0124,F,S0239,F,S0085,M
BAC009S0033W0425_BAC009S0348W0171_BAC009S0025W0139,S0033,M,S0348,F,S0025,M
BAC009S0009W0138_BAC009S0193W0323_BAC009S0125W0353,S0009,M,S0193,F,S0125,F
BAC009S0177W0297_BAC009S0075W0476_BAC009S0155W0458,S0177,F,S0075,M,S0155,F
BAC009S0656W0132_BAC009S0172W0338_BAC009S0705W0280,S0656,F,S0172,F,S0705,M
BAC009S0011W0312_BAC009S0090W0201_BAC009S0339W0439,S0011,M,S0090,M,S0339,F
BAC009S0423W0178_BAC009S0121W0225_BAC009S0352W0230,S0423,M,S0121,M,S0352,F
BAC009S0520W0468_BAC009S0130W0215_BAC009S0174W0335,S0520,F,S0130,F,S0174,F
BAC009S0080W0354_BAC009S0241W0485_BAC009S0099W0345,S0080,M,S0241,F,S0099,M
BAC009S0240W0252_BAC009S0354W0350_BAC009S0040W0446,S0240,F,S0354,F,S0040,M
BAC009S0704W0470_BAC009S0120W0482_BAC009S0244W0236,S0704,M,S0120,M,S0244,F
BAC009S0069W0195_BAC009S0189W0438_BAC009S0004W0485,S0069,M,S0189,F,S0004,M
BAC009S0423W0146_BAC009S0063W0291_BAC009S0722W0294,S0423,M,S0063,M,S0722,M
BAC009S0008W0179_BAC009S0058W0290_BAC009S0362W0463,S0008,M,S0058,M,S0362,F
BAC009S0346W0322_BAC009S0343W0186_BAC009S0173W0221,S0346,F,S0343,F,S0173,F
BAC009S0659W0360_BAC009S0118W0172_BAC009S0141W0133,S0659,F,S0118,M,S0141,F
BAC009S0121W0376_BAC009S0192W0213_BAC009S0511W0173,S0121,M,S0192,F,S0511,F
BAC009S0241W0193_BAC009S0075W0175_BAC009S0144W0313,S0241,F,S0075,M,S0144,F
BAC009S0346W0280_BAC009S0126W0462_BAC009S0336W0221,S0346,F,S0126,F,S0336,F
BAC009S0065W0241_BAC009S0184W0127_BAC009S0158W0161,S0065,M,S0184,F,S0158,F
BAC009S0113W0330_BAC009S0214W0465_BAC009S0249W0381,S0113,M,S0214,F,S0249,M
BAC009S0241W0474_BAC009S0204W0335_BAC009S0353W0375,S0241,F,S0204,F,S0353,F
BAC009S0049W0441_BAC009S0152W0214_BAC009S0151W0217,S0049,M,S0152,F,S0151,F
BAC009S0046W0240_BAC009S0335W0400_BAC009S0019W0256,S0046,M,S0335,F,S0019,M
BAC009S0087W0288_BAC009S0220W0215_BAC009S0118W0145,S0087,M,S0220,F,S0118,M
BAC009S0518W0188_BAC009S0207W0294_BAC009S0057W0459,S0518,F,S0207,F,S0057,M
BAC009S0172W0393_BAC009S0722W0461_BAC009S0226W0135,S0172,F,S0722,M,S0226,F
BAC009S0088W0360_BAC009S0045W0299_BAC009S0145W0193,S0088,M,S0045,M,S0145,F
BAC009S0212W0286_BAC009S0337W0449_BAC009S0515W0335,S0212,F,S0337,F,S0515,F
BAC009S0423W0169_BAC009S0662W0393_BAC009S0200W0269,S0423,M,S0662,F,S0200,F
BAC009S0077W0127_BAC009S0721W0215_BAC009S0517W0215,S0077,M,S0721,M,S0517,F
BAC009S0199W0336_BAC009S0013W0376_BAC009S0251W0402,S0199,F,S0013,M,S0251,M
BAC009S0199W0278_BAC009S0122W0305_BAC009S0023W0210,S0199,F,S0122,M,S0023,M
BAC009S0355W0442_BAC009S0035W0253_BAC009S0219W0348,S0355,F,S0035,M,S0219,F
BAC009S0194W0373_BAC009S0160W0484_BAC009S0352W0457,S0194,F,S0160,F,S0352,F
BAC009S0129W0263_BAC009S0070W0192_BAC009S0050W0226,S0129,F,S0070,M,S0050,M
BAC009S0026W0231_BAC009S0041W0388_BAC009S0049W0284,S0026,M,S0041,M,S0049,M
BAC009S0105W0310_BAC009S0510W0353_BAC009S0344W0215,S0105,M,S0510,F,S0344,F
BAC009S0354W0306_BAC009S0721W0481_BAC009S0513W0223,S0354,F,S0721,M,S0513,F
BAC009S0702W0376_BAC009S0519W0430_BAC009S0068W0279,S0702,M,S0519,F,S0068,M
BAC009S0191W0418_BAC009S0108W0439_BAC009S0102W0319,S0191,F,S0108,M,S0102,M
BAC009S0518W0363_BAC009S0108W0214_BAC009S0069W0249,S0518,F,S0108,M,S0069,M
BAC009S0655W0324_BAC009S0712W0450_BAC009S0198W0329,S0655,F,S0712,M,S0198,F
BAC009S0346W0298_BAC009S0600W0165_BAC009S0249W0489,S0346,F,S0600,M,S0249,M
BAC009S0148W0123_BAC009S0200W0308_BAC009S0665W0252,S0148,F,S0200,F,S0665,F
BAC009S0074W0161_BAC009S0040W0350_BAC009S0340W0386,S0074,M,S0040,M,S0340,F
BAC009S0192W0159_BAC009S0209W0307_BAC009S0702W0196,S0192,F,S0209,F,S0702,M
BAC009S0033W0483_BAC009S0009W0231_BAC009S0199W0167,S0033,M,S0009,M,S0199,F
BAC009S0137W0275_BAC009S0134W0346_BAC009S0036W0239,S0137,F,S0134,F,S0036,M
BAC009S0250W0318_BAC009S0080W0302_BAC009S0098W0344,S0250,M,S0080,M,S0098,M
BAC009S0164W0313_BAC009S0088W0244_BAC009S0721W0140,S0164,F,S0088,M,S0721,M
BAC009S0046W0456_BAC009S0156W0389_BAC009S0712W0278,S0046,M,S0156,F,S0712,M
BAC009S0348W0467_BAC009S0069W0319_BAC009S0345W0288,S0348,F,S0069,M,S0345,F
BAC009S0115W0181_BAC009S0235W0135_BAC009S0203W0370,S0115,M,S0235,F,S0203,F
BAC009S0067W0216_BAC009S0013W0249_BAC009S0201W0256,S0067,M,S0013,M,S0201,F
BAC009S0222W0364_BAC009S0718W0395_BAC009S0596W0150,S0222,F,S0718,M,S0596,M
BAC009S0514W0463_BAC009S0137W0322_BAC009S0217W0280,S0514,F,S0137,F,S0217,F
BAC009S0205W0244_BAC009S0130W0141_BAC009S0222W0194,S0205,F,S0130,F,S0222,F
BAC009S0155W0288_BAC009S0007W0206_BAC009S0172W0202,S0155,F,S0007,M,S0172,F
BAC009S0225W0196_BAC009S0096W0425_BAC009S0209W0431,S0225,F,S0096,M,S0209,F
BAC009S0220W0432_BAC009S0071W0245_BAC009S0185W0188,S0220,F,S0071,M,S0185,F
BAC009S0190W0361_BAC009S0036W0136_BAC009S0345W0264,S0190,F,S0036,M,S0345,F
BAC009S0335W0314_BAC009S0232W0195_BAC009S0722W0213,S0335,F,S0232,F,S0722,M
BAC009S0339W0341_BAC009S0343W0347_BAC009S0150W0180,S0339,F,S0343,F,S0150,F
BAC009S0521W0292_BAC009S0665W0469_BAC009S0205W0384,S0521,F,S0665,F,S0205,F
BAC009S0175W0417_BAC009S0709W0461_BAC009S0081W0149,S0175,F,S0709,M,S0081,M
BAC009S0050W0338_BAC009S0235W0312_BAC009S0104W0234,S0050,M,S0235,F,S0104,M
BAC009S0024W0405_BAC009S0060W0366_BAC009S0207W0362,S0024,M,S0060,M,S0207,F
BAC009S0035W0311_BAC009S0132W0133_BAC009S0044W0226,S0035,M,S0132,F,S0044,M
BAC009S0078W0200_BAC009S0035W0194_BAC009S0349W0248,S0078,M,S0035,M,S0349,F
BAC009S0221W0255_BAC009S0114W0300_BAC009S0339W0301,S0221,F,S0114,M,S0339,F
BAC009S0064W0432_BAC009S0079W0349_BAC009S0361W0409,S0064,M,S0079,M,S0361,F
BAC009S0172W0162_BAC009S0011W0222_BAC009S0129W0241,S0172,F,S0011,M,S0129,F
BAC009S0343W0370_BAC009S0058W0385_BAC009S0201W0125,S0343,F,S0058,M,S0201,F
BAC009S0187W0330_BAC009S0215W0383_BAC009S0220W0375,S0187,F,S0215,F,S0220,F
BAC009S0665W0273_BAC009S0521W0125_BAC009S0239W0465,S0665,F,S0521,F,S0239,F
BAC009S0075W0387_BAC009S0199W0202_BAC009S0153W0344,S0075,M,S0199,F,S0153,F
BAC009S0720W0344_BAC009S0204W0376_BAC009S0356W0485,S0720,M,S0204,F,S0356,F
BAC009S0080W0466_BAC009S0099W0341_BAC009S0234W0176,S0080,M,S0099,M,S0234,F
BAC009S0194W0128_BAC009S0246W0456_BAC009S0703W0352,S0194,F,S0246,M,S0703,M
BAC009S0067W0462_BAC009S0597W0346_BAC009S0175W0260,S0067,M,S0597,M,S0175,F
BAC009S0084W0132_BAC009S0237W0200_BAC009S0052W0229,S0084,M,S0237,F,S0052,M
BAC009S0207W0331_BAC009S0523W0331_BAC009S0600W0282,S0207,F,S0523,F,S0600,M
BAC009S0048W0309_BAC009S0663W0189_BAC009S0208W0187,S0048,M,S0663,F,S0208,F
BAC009S0020W0354_BAC009S0082W0343_BAC009S0230W0210,S0020,M,S0082,M,S0230,F
BAC009S0159W0321_BAC009S0158W0225_BAC009S0184W0191,S0159,F,S0158,F,S0184,F
BAC009S0189W0478_BAC009S0601W0463_BAC009S0055W0215,S0189,F,S0601,M,S0055,M
BAC009S0154W0476_BAC009S0058W0343_BAC009S0423W0129,S0154,F,S0058,M,S0423,M
BAC009S0115W0263_BAC009S0215W0231_BAC009S0014W0123,S0115,M,S0215,F,S0014,M
BAC009S0341W0332_BAC009S0082W0280_BAC009S0720W0252,S0341,F,S0082,M,S0720,M
BAC009S0200W0388_BAC009S0216W0233_BAC009S0517W0477,S0200,F,S0216,F,S0517,F
BAC009S0231W0233_BAC009S0126W0358_BAC009S0130W0409,S0231,F,S0126,F,S0130,F
BAC009S0201W0411_BAC009S0070W0331_BAC009S0227W0246,S0201,F,S0070,M,S0227,F
BAC009S0245W0349_BAC009S0246W0204_BAC009S0014W0225,S0245,F,S0246,M,S0014,M
BAC009S0702W0306_BAC009S0152W0244_BAC009S0519W0303,S0702,M,S0152,F,S0519,F
BAC009S0218W0125_BAC009S0711W0122_BAC009S0118W0121,S0218,F,S0711,M,S0118,M
BAC009S0070W0229_BAC009S0059W0439_BAC009S0019W0412,S0070,M,S0059,M,S0019,M
BAC009S0250W0178_BAC009S0129W0200_BAC009S0252W0241,S0250,M,S0129,F,S0252,M
BAC009S0247W0190_BAC009S0599W0219_BAC009S0723W0363,S0247,M,S0599,M,S0723,M
BAC009S0192W0317_BAC009S0185W0399_BAC009S0701W0252,S0192,F,S0185,F,S0701,M
BAC009S0026W0214_BAC009S0661W0436_BAC009S0711W0440,S0026,M,S0661,F,S0711,M
BAC009S0357W0190_BAC009S0515W0343_BAC009S0159W0221,S0357,F,S0515,F,S0159,F
BAC009S0157W0406_BAC009S0110W0303_BAC009S0334W0377,S0157,F,S0110,M,S0334,F
BAC009S0243W0198_BAC009S0509W0433_BAC009S0421W0250,S0243,F,S0509,F,S0421,M
BAC009S0023W0138_BAC009S0049W0197_BAC009S0082W0482,S0023,M,S0049,M,S0082,M
BAC009S0519W0226_BAC009S0094W0281_BAC009S0109W0360,S0519,F,S0094,M,S0109,M
BAC009S0151W0297_BAC009S0361W0186_BAC009S0088W0252,S0151,F,S0361,F,S0088,M
BAC009S0115W0129_BAC009S0198W0186_BAC009S0340W0185,S0115,M,S0198,F,S0340,F
BAC009S0071W0188_BAC009S0040W0283_BAC009S0230W0310,S0071,M,S0040,M,S0230,F
BAC009S0045W0308_BAC009S0156W0310_BAC009S0118W0204,S0045,M,S0156,F,S0118,M
BAC009S0071W0242_BAC009S0720W0247_BAC009S0048W0180,S0071,M,S0720,M,S0048,M
BAC009S0100W0303_BAC009S0025W0343_BAC009S0186W0319,S0100,M,S0025,M,S0186,F
BAC009S0038W0324_BAC009S0513W0192_BAC009S0252W0242,S0038,M,S0513,F,S0252,M
BAC009S0107W0295_BAC009S0166W0293_BAC009S0007W0398,S0107,M,S0166,F,S0007,M
BAC009S0085W0179_BAC009S0009W0149_BAC009S0097W0486,S0085,M,S0009,M,S0097,M
BAC009S0712W0315_BAC009S0044W0247_BAC009S0140W0398,S0712,M,S0044,M,S0140,F
BAC009S0020W0206_BAC009S0205W0351_BAC009S0421W0187,S0020,M,S0205,F,S0421,M
BAC009S0103W0374_BAC009S0663W0397_BAC009S0250W0188,S0103,M,S0663,F,S0250,M
BAC009S0147W0238_BAC009S0115W0415_BAC009S0094W0336,S0147,F,S0115,M,S0094,M
BAC009S0522W0375_BAC009S0519W0128_BAC009S0239W0433,S0522,F,S0519,F,S0239,F
BAC009S0095W0483_BAC009S0215W0149_BAC009S0009W0495,S0095,M,S0215,F,S0009,M
BAC009S0345W0207_BAC009S0093W0422_BAC009S0235W0160,S0345,F,S0093,M,S0235,F
BAC009S0721W0301_BAC009S0024W0468_BAC009S0133W0150,S0721,M,S0024,M,S0133,F
BAC009S0251W0197_BAC009S0042W0203_BAC009S0140W0341,S0251,M,S0042,M,S0140,F
BAC009S0017W0305_BAC009S0106W0127_BAC009S0018W0323,S0017,M,S0106,M,S0018,M
BAC009S0007W0443_BAC009S0083W0325_BAC009S0349W0307,S0007,M,S0083,M,S0349,F
BAC009S0713W0146_BAC009S0101W0208_BAC009S0008W0163,S0713,M,S0101,M,S0008,M
BAC009S0207W0246_BAC009S0251W0438_BAC009S0094W0494,S0207,F,S0251,M,S0094,M
BAC009S0521W0346_BAC009S0214W0404_BAC009S0051W0236,S0521,F,S0214,F,S0051,M
BAC009S0711W0444_BAC009S0175W0369_BAC009S0191W0216,S0711,M,S0175,F,S0191,F
BAC009S0021W0177_BAC009S0148W0356_BAC009S0203W0250,S0021,M,S0148,F,S0203,F
BAC009S0091W0249_BAC009S0070W0477_BAC009S0149W0124,S0091,M,S0070,M,S0149,F
BAC009S0102W0148_BAC009S0161W0272_BAC009S0151W0451,S0102,M,S0161,F,S0151,F
BAC009S0212W0348_BAC009S0062W0308_BAC009S0656W0455,S0212,F,S0062,M,S0656,F
BAC009S0249W0137_BAC009S0162W0175_BAC009S0234W0388,S0249,M,S0162,F,S0234,F
BAC009S0062W0314_BAC009S0521W0181_BAC009S0242W0456,S0062,M,S0521,F,S0242,F
BAC009S0160W0131_BAC009S0099W0138_BAC009S0023W0202,S0160,F,S0099,M,S0023,M
BAC009S0240W0187_BAC009S0029W0133_BAC009S0723W0365,S0240,F,S0029,M,S0723,M
BAC009S0173W0402_BAC009S0208W0460_BAC009S0237W0489,S0173,F,S0208,F,S0237,F
BAC009S0356W0302_BAC009S0102W0170_BAC009S0704W0477,S0356,F,S0102,M,S0704,M
BAC009S0245W0222_BAC009S0152W0396_BAC009S0655W0318,S0245,F,S0152,F,S0655,F
BAC009S0172W0212_BAC009S0702W0221_BAC009S0239W0268,S0172,F,S0702,M,S0239,F
BAC009S0141W0292_BAC009S0120W0443_BAC009S0338W0371,S0141,F,S0120,M,S0338,F
BAC009S0195W0363_BAC009S0221W0129_BAC009S0048W0471,S0195,F,S0221,F,S0048,M
BAC009S0047W0280_BAC009S0122W0278_BAC009S0215W0125,S0047,M,S0122,M,S0215,F
BAC009S0342W0495_BAC009S0335W0305_BAC009S0099W0242,S0342,F,S0335,F,S0099,M
BAC009S0250W0282_BAC009S0147W0379_BAC009S0707W0284,S0250,M,S0147,F,S0707,M
BAC009S0712W0194_BAC009S0715W0373_BAC009S0068W0413,S0712,M,S0715,M,S0068,M
BAC009S0208W0296_BAC009S0097W0345_BAC009S0192W0148,S0208,F,S0097,M,S0192,F
BAC009S0026W0274_BAC009S0192W0249_BAC009S0598W0203,S0026,M,S0192,F,S0598,M
BAC009S0162W0351_BAC009S0021W0302_BAC009S0221W0258,S0162,F,S0021,M,S0221,F
BAC009S0036W0454_BAC009S0339W0383_BAC009S0241W0452,S0036,M,S0339,F,S0241,F
BAC009S0082W0384_BAC009S0335W0485_BAC009S0051W0336,S0082,M,S0335,F,S0051,M
BAC009S0710W0169_BAC009S0101W0469_BAC009S0051W0418,S0710,M,S0101,M,S0051,M
BAC009S0229W0469_BAC009S0178W0255_BAC009S0251W0444,S0229,F,S0178,F,S0251,M
BAC009S0126W0288_BAC009S0337W0358_BAC009S0197W0232,S0126,F,S0337,F,S0197,F
BAC009S0337W0176_BAC009S0035W0237_BAC009S0209W0457,S0337,F,S0035,M,S0209,F
BAC009S0351W0488_BAC009S0249W0388_BAC009S0205W0314,S0351,F,S0249,M,S0205,F
BAC009S0174W0243_BAC009S0005W0230_BAC009S0178W0149,S0174,F,S0005,M,S0178,F
BAC009S0155W0377_BAC009S0048W0336_BAC009S0130W0132,S0155,F,S0048,M,S0130,F
BAC009S0156W0340_BAC009S0178W0279_BAC009S0208W0139,S0156,F,S0178,F,S0208,F
BAC009S0192W0274_BAC009S0061W0147_BAC009S0117W0191,S0192,F,S0061,M,S0117,M
BAC009S0105W0352_BAC009S0137W0410_BAC009S0054W0474,S0105,M,S0137,F,S0054,M
BAC009S0717W0256_BAC009S0657W0269_BAC009S0128W0341,S0717,M,S0657,F,S0128,F
BAC009S0116W0274_BAC009S0702W0483_BAC009S0025W0340,S0116,M,S0702,M,S0025,M
BAC009S0171W0215_BAC009S0016W0388_BAC009S0028W0468,S0171,F,S0016,M,S0028,M
BAC009S0050W0374_BAC009S0231W0411_BAC009S0229W0386,S0050,M,S0231,F,S0229,F
BAC009S0718W0426_BAC009S0656W0351_BAC009S0339W0189,S0718,M,S0656,F,S0339,F
BAC009S0252W0441_BAC009S0043W0354_BAC009S0245W0316,S0252,M,S0043,M,S0245,F
BAC009S0336W0290_BAC009S0361W0389_BAC009S0520W0455,S0336,F,S0361,F,S0520,F
BAC009S0706W0238_BAC009S0019W0189_BAC009S0167W0193,S0706,M,S0019,M,S0167,F
BAC009S0049W0455_BAC009S0236W0465_BAC009S0342W0372,S0049,M,S0236,F,S0342,F
BAC009S0145W0182_BAC009S0209W0468_BAC009S0082W0492,S0145,F,S0209,F,S0082,M
BAC009S0174W0332_BAC009S0719W0229_BAC009S0205W0493,S0174,F,S0719,M,S0205,F
BAC009S0156W0453_BAC009S0036W0314_BAC009S0160W0332,S0156,F,S0036,M,S0160,F
BAC009S0154W0386_BAC009S0172W0488_BAC009S0245W0462,S0154,F,S0172,F,S0245,F
BAC009S0159W0389_BAC009S0110W0245_BAC009S0598W0366,S0159,F,S0110,M,S0598,M
BAC009S0030W0231_BAC009S0138W0283_BAC009S0203W0147,S0030,M,S0138,F,S0203,F
BAC009S0232W0219_BAC009S0045W0144_BAC009S0723W0459,S0232,F,S0045,M,S0723,M
BAC009S0091W0437_BAC009S0510W0405_BAC009S0101W0402,S0091,M,S0510,F,S0101,M
BAC009S0348W0407_BAC009S0421W0368_BAC009S0107W0291,S0348,F,S0421,M,S0107,M
BAC009S0347W0438_BAC009S0712W0284_BAC009S0068W0212,S0347,F,S0712,M,S0068,M
BAC009S0053W0313_BAC009S0185W0356_BAC009S0048W0203,S0053,M,S0185,F,S0048,M
BAC009S0078W0183_BAC009S0520W0145_BAC009S0190W0135,S0078,M,S0520,F,S0190,F
BAC009S0151W0153_BAC009S0511W0351_BAC009S0190W0424,S0151,F,S0511,F,S0190,F
BAC009S0509W0371_BAC009S0662W0236_BAC009S0147W0279,S0509,F,S0662,F,S0147,F
BAC009S0357W0353_BAC009S0120W0396_BAC009S0063W0324,S0357,F,S0120,M,S0063,M
BAC009S0660W0226_BAC009S0012W0121_BAC009S0088W0381,S0660,F,S0012,M,S0088,M
BAC009S0080W0479_BAC009S0193W0337_BAC009S0143W0266,S0080,M,S0193,F,S0143,F
BAC009S0232W0370_BAC009S0517W0266_BAC009S0139W0431,S0232,F,S0517,F,S0139,F
BAC009S0171W0441_BAC009S0132W0452_BAC009S0177W0177,S0171,F,S0132,F,S0177,F
BAC009S0227W0218_BAC009S0145W0371_BAC009S0701W0333,S0227,F,S0145,F,S0701,M
BAC009S0153W0287_BAC009S0035W0475_BAC009S0664W0190,S0153,F,S0035,M,S0664,F
BAC009S0664W0304_BAC009S0007W0436_BAC009S0203W0243,S0664,F,S0007,M,S0203,F
BAC009S0215W0181_BAC009S0191W0270_BAC009S0179W0199,S0215,F,S0191,F,S0179,F
BAC009S0014W0495_BAC009S0146W0304_BAC009S0131W0441,S0014,M,S0146,F,S0131,F
BAC009S0067W0461_BAC009S0084W0301_BAC009S0192W0195,S0067,M,S0084,M,S0192,F
BAC009S0076W0340_BAC009S0137W0121_BAC009S0043W0339,S0076,M,S0137,F,S0043,M
BAC009S0165W0339_BAC009S0012W0288_BAC009S0143W0215,S0165,F,S0012,M,S0143,F
BAC009S0002W0460_BAC009S0245W0328_BAC009S0174W0184,S0002,M,S0245,F,S0174,F
BAC009S0035W0355_BAC009S0159W0250_BAC009S0024W0131,S0035,M,S0159,F,S0024,M
BAC009S0520W0406_BAC009S0220W0415_BAC009S0131W0134,S0520,F,S0220,F,S0131,F
BAC009S0358W0458_BAC009S0185W0369_BAC009S0032W0409,S0358,F,S0185,F,S0032,M
BAC009S0088W0151_BAC009S0061W0329_BAC009S0199W0415,S0088,M,S0061,M,S0199,F
BAC009S0510W0430_BAC009S0237W0197_BAC009S0012W0216,S0510,F,S0237,F,S0012,M
BAC009S0164W0158_BAC009S0236W0277_BAC009S0087W0284,S0164,F,S0236,F,S0087,M
BAC009S0722W0487_BAC009S0335W0209_BAC009S0706W0236,S0722,M,S0335,F,S0706,M
BAC009S0657W0236_BAC009S0158W0413_BAC009S0211W0141,S0657,F,S0158,F,S0211,F
BAC009S0105W0261_BAC009S0149W0478_BAC009S0213W0384,S0105,M,S0149,F,S0213,F
BAC009S0712W0265_BAC009S0204W0448_BAC009S0149W0122,S0712,M,S0204,F,S0149,F
BAC009S0713W0468_BAC009S0719W0137_BAC009S0147W0264,S0713,M,S0719,M,S0147,F
BAC009S0177W0185_BAC009S0656W0239_BAC009S0200W0490,S0177,F,S0656,F,S0200,F
BAC009S0194W0331_BAC009S0052W0400_BAC009S0044W0195,S0194,F,S0052,M,S0044,M
BAC009S0115W0383_BAC009S0086W0223_BAC009S0040W0220,S0115,M,S0086,M,S0040,M
BAC009S0199W0386_BAC009S0510W0334_BAC009S0187W0315,S0199,F,S0510,F,S0187,F
BAC009S0126W0480_BAC009S0226W0434_BAC009S0177W0286,S0126,F,S0226,F,S0177,F
BAC009S0340W0233_BAC009S0514W0351_BAC009S0139W0473,S0340,F,S0514,F,S0139,F
BAC009S0711W0155_BAC009S0510W0300_BAC009S0177W0466,S0711,M,S0510,F,S0177,F
BAC009S0104W0232_BAC009S0341W0147_BAC009S0004W0492,S0104,M,S0341,F,S0004,M
BAC009S0252W0354_BAC009S0717W0448_BAC009S0208W0188,S0252,M,S0717,M,S0208,F
BAC009S0337W0477_BAC009S0019W0478_BAC009S0344W0393,S0337,F,S0019,M,S0344,F
